Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Spectrogram 1	1	0.454545415	59.772722084	18610.778	21269.461	20156.250	BIO		
2	Spectrogram 1	1	2.613636137	55.284086110	11497.006	12574.850	12093.750	BIO		
3	Spectrogram 1	1	0.284090884	0.568181769	9628.743	21628.743	16921.875	BIO	INSECT	
4	Spectrogram 1	1	2.272727075	59.886358438	9053.892	10059.880	9703.125	BIO	INSECT	
5	Spectrogram 1	1	0.284090884	59.999994792	7041.916	9053.892	7546.875	BIO	INSECT	
6	Spectrogram 1	1	0.568181769	59.999994792	5245.509	6107.784	5578.125	BIO	INSECT	
7	Spectrogram 1	1	0.284090884	59.999994792	3377.246	4167.665	3703.125	BIO	INSECT	
8	Spectrogram 1	1	0.965909007	59.999994792	2586.826	3233.533	3046.875	BIO	INSECT	
9	Spectrogram 1	1	0.227272708	59.999994792	0.000	1580.838	93.750	ANT	TRAMOT	
